"1_min","2_min","3_min"
"0.414617554521506","0.4106079106559050","0.4063715711489310"
"0.414617554521506","0.4106079106559050","0.4063715711489310"
"0.414617554521506","0.4106079106559050","0.4063715711489310"
"0.414617554521506","0.4106079106559050","0.4063715711489310"
"0.414617554521506","0.4106079106559050","0.4063715711489310"
"0.414617554521506","0.4106079106559050","0.4063715711489310"
"0.414617554521506","0.4106079106559050","0.4063715711489310"
"0.414617554521506","0.4106079106559050","0.4063715711489310"
"0.414617554521506","0.4106079106559050","0.4063715711489310"
"0.414617554521506","0.4106079106559050","0.4063715711489310"
"0.414617554521506","0.4106079106559050","0.4063715711489310"
"0.414617554521506","0.4106079106559050","0.4063715711489310"
"0.410607910655905","0.4106079106559050","0.4063715711489310"
"0.410607910655905","0.4106079106559050","0.4063715711489310"
"0.410607910655905","0.4106079106559050","0.4063715711489310"
"0.410607910655905","0.4106079106559050","0.4063715711489310"
"0.410607910655905","0.4106079106559050","0.4063715711489310"
